param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
228,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.0001,3
229,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.0001,5
230,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1e-05,3
231,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1e-05,5
232,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.0001,3
233,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.0001,5
234,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1e-05,3
235,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1e-05,5
236,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.0001,3
237,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.0001,5
238,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1e-05,3
239,KL,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1e-05,5
240,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.0001,3
241,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.0001,5
242,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1e-05,3
243,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1e-05,5
244,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.0001,3
245,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.0001,5
246,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1e-05,3
247,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1e-05,5
248,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.0001,3
249,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.0001,5
250,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1e-05,3
251,KL,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1e-05,5
252,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.0001,3
253,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.0001,5
254,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1e-05,3
255,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1e-05,5
256,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.0001,3
257,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.0001,5
258,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,1e-05,3
259,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,1e-05,5
260,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.0001,3
261,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.0001,5
262,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,1e-05,3
263,KL,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,1e-05,5
264,KL,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,0.0001,3
