param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
150,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.5,
151,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1.0,
152,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,8.0,
153,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.5,
154,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1.0,
155,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,8.0,
156,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.5,
157,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1.0,
158,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,8.0,
159,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.5,
160,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1.0,
161,surprisal,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,8.0,
162,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.5,
163,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1.0,
164,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,8.0,
165,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.5,
166,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1.0,
167,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,8.0,
168,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.5,
169,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1.0,
170,surprisal,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,8.0,
171,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.5,
172,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1.0,
173,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,8.0,
174,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.5,
175,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1.0,
176,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,8.0,
177,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.5,
178,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1.0,
179,surprisal,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,8.0,
180,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.5,
181,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1.0,
182,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,8.0,
183,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.5,
184,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1.0,
185,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,8.0,
186,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.5,
187,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1.0,
188,surprisal,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,8.0,
189,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.5,
190,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1.0,
191,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,8.0,
192,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.5,
193,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,1.0,
194,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,8.0,
195,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.5,
196,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,1.0,
197,surprisal,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,8.0,
198,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,0.5,
199,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,1.0,
200,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,8.0,
201,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,0.5,
202,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,1.0,
203,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,8.0,
204,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,0.5,
205,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,1.0,
206,surprisal,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,8.0,
207,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,0.5,
208,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,1.0,
209,surprisal,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,8.0,
