param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
197,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,8.0,5
198,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.5,3
199,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.5,5
200,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1.0,3
201,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1.0,5
202,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,8.0,3
203,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,8.0,5
204,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.5,3
205,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.5,5
206,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1.0,3
207,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1.0,5
208,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,8.0,3
209,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,8.0,5
210,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.5,3
211,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.5,5
212,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1.0,3
213,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1.0,5
214,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,8.0,3
